CODE,LOCATION,SUBJECT,TIME,KG_CAP,THND_TONNE
ARG,Argentina,BEEF,1990,55.369994548383,2588.9221
ARG,Argentina,BEEF,1991,51.6379828979514,2448.6671
ARG,Argentina,BEEF,1992,50.7891784529506,2441.8821
ARG,Argentina,BEEF,1993,51.4646665758062,2507.8671
ARG,Argentina,BEEF,1994,48.3752331398862,2388.2241
ARG,Argentina,BEEF,1995,43.4852052649858,2173.9381
ARG,Argentina,BEEF,1996,44.0023535502097,2226.4991
ARG,Argentina,BEEF,1997,44.6393105379982,2285.1481
ARG,Argentina,BEEF,1998,41.4285207899474,2144.9078068225
ARG,Argentina,BEEF,1999,45.534063754077,2383.9078068225
ARG,Argentina,BEEF,2000,45.0536955299454,2385.10737074795
ARG,Argentina,BEEF,2001,43.7581638684693,2342.40633031546
ARG,Argentina,BEEF,2002,40.2826180886298,2180.40431618398
ARG,Argentina,BEEF,2003,41.6216528257244,2277.85667529585
ARG,Argentina,BEEF,2004,43.5016634413157,2406.80385559004
ARG,Argentina,BEEF,2005,42.6442664690049,2384.75803047319
ARG,Argentina,BEEF,2006,43.7894480675885,2474.65994180921
ARG,Argentina,BEEF,2007,47.0757373352328,2688.03966607774
ARG,Argentina,BEEF,2008,46.9160186487265,2706.54416486304
ARG,Argentina,BEEF,2009,46.7019523826559,2722.01708993514
ARG,Argentina,BEEF,2010,39.4477161046111,2323.1261
ARG,Argentina,BEEF,2011,37.8610980433748,2253.1074
ARG,Argentina,BEEF,2012,40.2239830279856,2418.99787867077
ARG,Argentina,BEEF,2013,43.6935060416773,2655.3121
ARG,Argentina,BEEF,2014,40.7763493213303,2503.7561
ARG,Argentina,BEEF,2015,40.6550137323902,2521.64261757813
ARG,Argentina,BEEF,2016,38.9692182643316,2441.0001
ARG,Argentina,BEEF,2017,39.6399097550022,2507.0001
ARG,Argentina,BEEF,2018,39.9271744746074,2549.0001
ARG,Argentina,BEEF,2019,39.6930414166216,2557.46694456628
ARG,Argentina,BEEF,2020,39.712605573572,2581.90932140413
ARG,Argentina,BEEF,2021,39.4535379138107,2587.83792425979
ARG,Argentina,BEEF,2022,39.1604273331962,2590.92508839854
ARG,Argentina,BEEF,2023,38.9786638585351,2600.82461773411
ARG,Argentina,BEEF,2024,38.8197652525094,2611.78460035878
ARG,Argentina,BEEF,2025,38.6801308790443,2623.60696872979
ARG,Argentina,BEEF,2026,38.5544008681466,2635.95799834018
ARG,Argentina,BEEF,2027,38.5233609404064,2654.42164207682
ARG,Argentina,BEEF,2028,38.3941837544974,2665.75386715342
ARG,Argentina,PIG,1990,3.66126530981503,153.6311
ARG,Argentina,PIG,1991,3.59902250767746,153.1611
ARG,Argentina,PIG,1992,4.46986548953532,192.8641
ARG,Argentina,PIG,1993,4.83072730058826,211.2571
ARG,Argentina,PIG,1994,4.81491418151713,213.3261
ARG,Argentina,PIG,1995,5.06172651753486,227.0951
ARG,Argentina,PIG,1996,4.86458568430964,220.9001
ARG,Argentina,PIG,1997,4.72345326860109,217.0001
ARG,Argentina,PIG,1998,5.44771015841193,253.1201
ARG,Argentina,PIG,1999,6.11799339599566,287.4521
ARG,Argentina,PIG,2000,5.95888778321834,283.1041
ARG,Argentina,PIG,2001,4.75760231593556,228.5571
ARG,Argentina,PIG,2002,4.42017848277762,214.7151
ARG,Argentina,PIG,2003,3.92850894294058,192.9471
ARG,Argentina,PIG,2004,4.22851773785515,209.9551
ARG,Argentina,PIG,2005,4.79421735654439,240.6051
ARG,Argentina,PIG,2006,5.88979817178895,298.7101
ARG,Argentina,PIG,2007,6.00142140809619,307.5361
ARG,Argentina,PIG,2008,5.88820928845988,304.8461
ARG,Argentina,PIG,2009,6.36537236926017,332.9531
ARG,Argentina,PIG,2010,6.08842309855822,321.7801
ARG,Argentina,PIG,2011,6.52850680436237,348.6631
ARG,Argentina,PIG,2012,6.58141425158847,355.2001
ARG,Argentina,PIG,2013,7.81545425855828,426.2421
ARG,Argentina,PIG,2014,7.9621844407452,438.752243554688
ARG,Argentina,PIG,2015,8.56280079697252,476.638041980469
ARG,Argentina,PIG,2016,9.59901541823546,539.605329
ARG,Argentina,PIG,2017,10.3149521589068,585.453423
ARG,Argentina,PIG,2018,10.8386430015317,620.982875692308
ARG,Argentina,PIG,2019,11.1075472308644,642.26943929949
ARG,Argentina,PIG,2020,11.5806908283784,675.694692686081
ARG,Argentina,PIG,2021,11.6308023554786,684.643094963141
ARG,Argentina,PIG,2022,11.694284724663,694.359744862879
ARG,Argentina,PIG,2023,11.7784218052216,705.301260031951
ARG,Argentina,PIG,2024,11.8474269718801,715.339043583064
ARG,Argentina,PIG,2025,11.9198539734318,725.579849599676
ARG,Argentina,PIG,2026,11.9935043970854,735.891968837946
ARG,Argentina,PIG,2027,12.0657911573616,746.113642659624
ARG,Argentina,PIG,2028,12.1406404669632,756.483821138956
ARG,Argentina,POULTRY,1990,8.63068562813776,321.0001
ARG,Argentina,POULTRY,1991,8.84933462810868,333.8001
ARG,Argentina,POULTRY,1992,9.98941552810148,382.0401
ARG,Argentina,POULTRY,1993,15.3783050745895,596.1001
ARG,Argentina,POULTRY,1994,18.3091261777444,719.0101
ARG,Argentina,POULTRY,1995,18.5731430948597,738.5951
ARG,Argentina,POULTRY,1996,19.5335691607847,786.2191
ARG,Argentina,POULTRY,1997,18.9115464156371,770.0861
ARG,Argentina,POULTRY,1998,19.7058199709229,811.5571
ARG,Argentina,POULTRY,1999,22.9273719655951,954.82259870048
ARG,Argentina,POULTRY,2000,22.7870228437051,959.5784150608
ARG,Argentina,POULTRY,2001,21.9084112254531,932.88775955712
ARG,Argentina,POULTRY,2002,15.3394191009275,660.45559761376
ARG,Argentina,POULTRY,2003,16.0278428549351,697.74625736608
ARG,Argentina,POULTRY,2004,18.7728677850045,826.1916926064
ARG,Argentina,POULTRY,2005,21.0083472123287,934.5250042046
ARG,Argentina,POULTRY,2006,24.1729287377463,1086.65253285721
ARG,Argentina,POULTRY,2007,25.5578513553489,1160.8557314
ARG,Argentina,POULTRY,2008,27.7447302090027,1273.1801
ARG,Argentina,POULTRY,2009,29.5024309544499,1367.8201
ARG,Argentina,POULTRY,2010,31.2605365301658,1464.4101
ARG,Argentina,POULTRY,2011,34.7271164505627,1643.8901
ARG,Argentina,POULTRY,2012,36.5646395555722,1749.1501
ARG,Argentina,POULTRY,2013,35.3965853959545,1711.1001
ARG,Argentina,POULTRY,2014,36.3985329042031,1777.8001
ARG,Argentina,POULTRY,2015,38.9433239596741,1921.4001
ARG,Argentina,POULTRY,2016,38.6239304789357,1924.5001
ARG,Argentina,POULTRY,2017,38.0535840089706,1914.399747566
ARG,Argentina,POULTRY,2018,38.1822211457423,1939.0001
ARG,Argentina,POULTRY,2019,38.182081438707,1956.41676666667
ARG,Argentina,POULTRY,2020,38.2200223329622,1976.83343333333
ARG,Argentina,POULTRY,2021,38.2834097821656,1997.2501
ARG,Argentina,POULTRY,2022,38.3426660102583,2017.66676666667
ARG,Argentina,POULTRY,2023,38.403747441818,2038.08343333333
ARG,Argentina,POULTRY,2024,38.4736389772502,2058.5001
ARG,Argentina,POULTRY,2025,38.5440300664019,2078.91676666667
ARG,Argentina,POULTRY,2026,38.6145610709086,2099.33343333333
ARG,Argentina,POULTRY,2027,38.6894031726221,2119.7501
ARG,Argentina,POULTRY,2028,38.7694761509784,2140.16676666667
ARG,Argentina,SHEEP,1990,2.6886862739e-06,0.0001
ARG,Argentina,SHEEP,1991,2.33908005755002,88.230945029262
ARG,Argentina,SHEEP,1992,1.88669833540767,72.1558151927201
ARG,Argentina,SHEEP,1993,1.86091069738615,72.1333753897173
ARG,Argentina,SHEEP,1994,2.36326108056009,92.8066456784316
ARG,Argentina,SHEEP,1995,2.22237583730086,88.3768512095886
ARG,Argentina,SHEEP,1996,1.77806929120042,71.5666464412323
ARG,Argentina,SHEEP,1997,1.61704921166039,65.8469219569463
ARG,Argentina,SHEEP,1998,1.41413565489957,58.2392325105131
ARG,Argentina,SHEEP,1999,1.32911158195861,55.3515586763712
ARG,Argentina,SHEEP,2000,1.404966673462,59.1641875720658
ARG,Argentina,SHEEP,2001,1.38917875477762,59.1529820593844
ARG,Argentina,SHEEP,2002,1.35589924180571,58.3797364267002
ARG,Argentina,SHEEP,2003,1.3016325982672,56.6644733247418
ARG,Argentina,SHEEP,2004,1.25207375988856,55.1036182003423
ARG,Argentina,SHEEP,2005,1.1802672827341,52.502430401205
ARG,Argentina,SHEEP,2006,1.14902906875439,51.6526301564287
ARG,Argentina,SHEEP,2007,1.16816251497245,53.0587697634682
ARG,Argentina,SHEEP,2008,1.09416426648549,50.2101898171783
ARG,Argentina,SHEEP,2009,1.03042207838705,47.7734201794308
ARG,Argentina,SHEEP,2010,1.02391080157927,47.9654377615965
ARG,Argentina,SHEEP,2011,1.07809918785887,51.0343720666311
ARG,Argentina,SHEEP,2012,1.17275526868297,56.1013323370704
ARG,Argentina,SHEEP,2013,1.14220229607638,55.2150000112693
ARG,Argentina,SHEEP,2014,1.21028046524823,59.1132817855386
ARG,Argentina,SHEEP,2015,1.13777844305511,56.136133025719
ARG,Argentina,SHEEP,2016,1.00411838023468,50.0318299875607
ARG,Argentina,SHEEP,2017,0.961155247271808,48.353799271972
ARG,Argentina,SHEEP,2018,0.962014683553722,48.853799271972
ARG,Argentina,SHEEP,2019,0.960039400240306,49.2039622511473
ARG,Argentina,SHEEP,2020,0.962400881432012,49.7718728544574
ARG,Argentina,SHEEP,2021,0.96410045078437,50.3024077319382
ARG,Argentina,SHEEP,2022,0.965930855237537,50.8357038610677
ARG,Argentina,SHEEP,2023,0.967173414573501,51.3338500204009
ARG,Argentina,SHEEP,2024,0.96911517231154,51.8650991841656
ARG,Argentina,SHEEP,2025,0.970830323409436,52.3804881697902
ARG,Argentina,SHEEP,2026,0.972135567178493,52.869685615761
ARG,Argentina,SHEEP,2027,0.973725969340855,53.3700808230558
ARG,Argentina,SHEEP,2028,0.975817248574211,53.8937579019583
AUS,Australia,BEEF,1990,4.1076362659e-06,0.0001
AUS,Australia,BEEF,1991,27.8084010802765,686.147428
AUS,Australia,BEEF,1992,26.2781655161047,656.4266225
AUS,Australia,BEEF,1993,26.2444784528083,663.140945
AUS,Australia,BEEF,1994,25.5412444303129,652.496224
AUS,Australia,BEEF,1995,25.4075550612187,656.122633
AUS,Australia,BEEF,1996,27.3287113750045,713.345151
AUS,Australia,BEEF,1997,28.8736984174652,761.7536663
AUS,Australia,BEEF,1998,26.6533485571559,710.6942146
AUS,Australia,BEEF,1999,27.9816648400942,754.0703707
AUS,Australia,BEEF,2000,26.4118743903034,719.3778457
AUS,Australia,BEEF,2001,24.5113309202107,674.7105553
AUS,Australia,BEEF,2002,25.1667356792547,700.181406
AUS,Australia,BEEF,2003,25.8618825309799,727.7153944
AUS,Australia,BEEF,2004,28.6196987396852,815.5971833
AUS,Australia,BEEF,2005,27.1085763022828,783.7826375
AUS,Australia,BEEF,2006,26.9678637133422,792.608861
AUS,Australia,BEEF,2007,24.1313091287472,722.100606
AUS,Australia,BEEF,2008,23.3314770237947,711.3598358
AUS,Australia,BEEF,2009,23.4665419553831,728.77156318536
AUS,Australia,BEEF,2010,25.3494415923629,801.0446719819
AUS,Australia,BEEF,2011,23.3475804406547,749.7841649175
AUS,Australia,BEEF,2012,22.5152237846234,734.05576773412
AUS,Australia,BEEF,2013,23.8510575944503,788.81338676073
AUS,Australia,BEEF,2014,22.7042568671642,761.392703062
AUS,Australia,BEEF,2015,20.6335798087031,701.528625911
AUS,Australia,BEEF,2016,19.4555358931342,670.54471673757
AUS,Australia,BEEF,2017,18.7150603640546,653.7053215
AUS,Australia,BEEF,2018,18.9106714885412,669.2283215
AUS,Australia,BEEF,2019,18.3061203554003,656.107985955469
AUS,Australia,BEEF,2020,16.742471554166,607.468937071675
AUS,Australia,BEEF,2021,16.6389584543313,610.898290003444
AUS,Australia,BEEF,2022,17.9569352410753,666.876631667724
AUS,Australia,BEEF,2023,18.4874017922009,694.246491935462
AUS,Australia,BEEF,2024,18.3164803815809,695.325832290282
AUS,Australia,BEEF,2025,18.141724114592,696.047883118339
AUS,Australia,BEEF,2026,17.9803355139868,697.087590261769
AUS,Australia,BEEF,2027,17.8453382608762,698.966285482019
AUS,Australia,BEEF,2028,17.4879485187109,691.865214476647
AUS,Australia,PIG,1990,4.5770804106e-06,0.0001
AUS,Australia,PIG,1991,14.451153680255,319.998084
AUS,Australia,PIG,1992,15.183231815627,340.3759
AUS,Australia,PIG,1993,15.0101810936426,340.374696
AUS,Australia,PIG,1994,15.5726281530618,357.027197
AUS,Australia,PIG,1995,15.579968467771,361.070623
AUS,Australia,PIG,1996,14.4125871773731,337.618273
AUS,Australia,PIG,1997,14.79336376575,350.253522
AUS,Australia,PIG,1998,15.1930091419549,363.561794
AUS,Australia,PIG,1999,15.1321970331813,365.968538
AUS,Australia,PIG,2000,15.1397842423598,370.067511
AUS,Australia,PIG,2001,15.2392812716983,376.459736
AUS,Australia,PIG,2002,15.9951414412316,399.369788
AUS,Australia,PIG,2003,17.4484087066784,440.616433
AUS,Australia,PIG,2004,17.7354781381531,453.583239
AUS,Australia,PIG,2005,18.6527429357214,483.988532
AUS,Australia,PIG,2006,17.9874795706693,474.445279
AUS,Australia,PIG,2007,19.7075878536076,529.241309
AUS,Australia,PIG,2008,19.3072432156824,528.288081
AUS,Australia,PIG,2009,19.8982542283376,554.57557
AUS,Australia,PIG,2010,20.1962060625141,572.745347
AUS,Australia,PIG,2011,19.674788633119,567.032428
AUS,Australia,PIG,2012,20.6098701021114,603.019671
AUS,Australia,PIG,2013,20.0904573432655,596.293248
AUS,Australia,PIG,2014,20.1128805681086,605.311787
AUS,Australia,PIG,2015,22.0227668810292,671.964197
AUS,Australia,PIG,2016,21.488653016466,664.65638
AUS,Australia,PIG,2017,22.0096243190494,689.9329
AUS,Australia,PIG,2018,21.9064436513338,695.733119259517
AUS,Australia,PIG,2019,22.2856265964878,716.815350911795
AUS,Australia,PIG,2020,22.6401251608253,737.202443765121
AUS,Australia,PIG,2021,22.6273851976387,745.556532102027
AUS,Australia,PIG,2022,22.5951865854499,753.06532729988
AUS,Australia,PIG,2023,22.6072804059422,761.885261477224
AUS,Australia,PIG,2024,22.671882433657,772.391271520889
AUS,Australia,PIG,2025,22.7536008534472,783.455135084475
AUS,Australia,PIG,2026,22.8593439409623,795.347205217486
AUS,Australia,PIG,2027,22.932059091289,806.07960530449
AUS,Australia,PIG,2028,23.0346770872392,817.839713022222
AUS,Australia,POULTRY,1990,21.9466851637049,425.0033192
AUS,Australia,POULTRY,1991,22.2432282106736,436.5707216
AUS,Australia,POULTRY,1992,22.3287102068472,443.6803018
AUS,Australia,POULTRY,1993,23.69323057062,476.219907
AUS,Australia,POULTRY,1994,24.3577748547104,494.9814564
AUS,Australia,POULTRY,1995,24.1051555307281,495.1621608
AUS,Australia,POULTRY,1996,24.5040820421324,508.7850776
AUS,Australia,POULTRY,1997,25.6785320963409,538.88699
AUS,Australia,POULTRY,1998,27.5269804921445,583.85492
AUS,Australia,POULTRY,1999,27.8894770293985,597.8525208
AUS,Australia,POULTRY,2000,29.5657200392514,640.5627262
AUS,Australia,POULTRY,2001,29.1132323981281,637.46509
AUS,Australia,POULTRY,2002,32.3703094760919,716.3840452
AUS,Australia,POULTRY,2003,31.2912986982974,700.3907208
AUS,Australia,POULTRY,2004,32.6971727363593,741.2013964
AUS,Australia,POULTRY,2005,33.9906713766057,781.7430692
AUS,Australia,POULTRY,2006,35.1056450156574,820.7383056
AUS,Australia,POULTRY,2007,34.7189601276843,826.4163548
AUS,Australia,POULTRY,2008,33.2447542071116,806.2794704
AUS,Australia,POULTRY,2009,33.5966590127255,829.9535388
AUS,Australia,POULTRY,2010,37.7034801230232,947.7311288
AUS,Australia,POULTRY,2011,39.6017036529553,1011.6344752
AUS,Australia,POULTRY,2012,40.4637372055174,1049.383296
AUS,Australia,POULTRY,2013,40.3420558023896,1061.3045468
AUS,Australia,POULTRY,2014,41.0586162990676,1095.269757
AUS,Australia,POULTRY,2015,42.2694495127556,1143.1751486
AUS,Australia,POULTRY,2016,44.7812173897473,1227.71005
AUS,Australia,POULTRY,2017,43.5651252075566,1210.445172
AUS,Australia,POULTRY,2018,44.1278736953786,1242.21203041673
AUS,Australia,POULTRY,2019,44.7674041728219,1276.31034995092
AUS,Australia,POULTRY,2020,44.2231489859064,1276.34927891071
AUS,Australia,POULTRY,2021,44.3985684533732,1296.66296659129
AUS,Australia,POULTRY,2022,44.5085412888414,1314.83728783644
AUS,Australia,POULTRY,2023,44.5113703338862,1329.60961353176
AUS,Australia,POULTRY,2024,44.5752272521805,1346.03165366468
AUS,Australia,POULTRY,2025,44.6257751576197,1361.95167950103
AUS,Australia,POULTRY,2026,44.6573711837352,1377.20338656889
AUS,Australia,POULTRY,2027,44.7094008776109,1392.98250412521
AUS,Australia,POULTRY,2028,44.7809391110461,1409.26022481908
AUS,Australia,SHEEP,1990,18.9231412638997,366.4515979
AUS,Australia,SHEEP,1991,19.3225513961021,379.2462194
AUS,Australia,SHEEP,1992,17.8750444656475,355.1842023
AUS,Australia,SHEEP,1993,17.4067586911623,349.8655441
AUS,Australia,SHEEP,1994,18.4173913195502,374.26518772
AUS,Australia,SHEEP,1995,15.0453271746133,309.05740078
AUS,Australia,SHEEP,1996,14.7286437418333,305.8149306
AUS,Australia,SHEEP,1997,14.9969643164229,314.72472528
AUS,Australia,SHEEP,1998,15.4116961911209,326.88636697
AUS,Australia,SHEEP,1999,15.1887681925553,325.59389128
AUS,Australia,SHEEP,2000,16.3041118008929,353.24038412
AUS,Australia,SHEEP,2001,14.9199908252486,326.6890177
AUS,Australia,SHEEP,2002,13.7269041687755,303.78872787
AUS,Australia,SHEEP,2003,12.1079722524254,271.01180731
AUS,Australia,SHEEP,2004,11.9430947286726,270.73406504
AUS,Australia,SHEEP,2005,11.9563375009406,274.98085786
AUS,Australia,SHEEP,2006,12.3418217574498,288.540657
AUS,Australia,SHEEP,2007,12.5684247836314,299.1665579
AUS,Australia,SHEEP,2008,10.9866568441466,266.45755317
AUS,Australia,SHEEP,2009,10.339179039516,255.41343944
AUS,Australia,SHEEP,2010,8.98722076021715,225.90670272515
AUS,Australia,SHEEP,2011,8.06685727090354,206.069693195
AUS,Australia,SHEEP,2012,8.75431627080873,227.033731853
AUS,Australia,SHEEP,2013,8.76198894034308,230.507308476
AUS,Australia,SHEEP,2014,8.15850963925027,217.6344376775
AUS,Australia,SHEEP,2015,9.39797310500404,254.167712726179
AUS,Australia,SHEEP,2016,8.55472675043961,234.534133253
AUS,Australia,SHEEP,2017,7.77405835391671,216.0001
AUS,Australia,SHEEP,2018,7.28234657114472,205.0001
AUS,Australia,SHEEP,2019,7.20902767405751,205.528035486768
AUS,Australia,SHEEP,2020,7.22294490055437,208.46549209719
AUS,Australia,SHEEP,2021,7.31651651798697,213.679322190092
AUS,Australia,SHEEP,2022,7.2516502999216,214.222707295907
AUS,Australia,SHEEP,2023,7.20039143386479,215.084586249415
AUS,Australia,SHEEP,2024,7.1514134478314,215.950191678572
AUS,Australia,SHEEP,2025,7.14450823231568,218.046072070298
AUS,Australia,SHEEP,2026,7.1321930942631,219.952053215795
AUS,Australia,SHEEP,2027,7.12351920221028,221.942978919407
AUS,Australia,SHEEP,2028,7.14653313299855,224.902047380295
BRA,Brazil,BEEF,1990,20.8191504884206,4441.97826074774
BRA,Brazil,BEEF,1991,20.635022301846,4480.0572225046
BRA,Brazil,BEEF,1992,20.5016309248422,4526.88540245814
BRA,Brazil,BEEF,1993,20.7758467902052,4663.66360995149
BRA,Brazil,BEEF,1994,23.2193859502997,5297.50698453869
BRA,Brazil,BEEF,1995,25.8615131834412,5996.05138695121
BRA,Brazil,BEEF,1996,26.4201970807319,6224.34577965007
BRA,Brazil,BEEF,1997,24.6630088995426,5903.09695829618
BRA,Brazil,BEEF,1998,23.4041036959865,5689.55900653197
BRA,Brazil,BEEF,1999,24.8897086373041,6142.7531752446
BRA,Brazil,BEEF,2000,25.1652665537348,6301.65550059426
BRA,Brazil,BEEF,2001,24.914794038126,6326.60190455557
BRA,Brazil,BEEF,2002,25.6110565653143,6591.22569875731
BRA,Brazil,BEEF,2003,29.5864301712676,7712.85051270192
BRA,Brazil,BEEF,2004,27.5684861408566,7275.65659865174
BRA,Brazil,BEEF,2005,29.5965300971479,7903.00757216566
BRA,Brazil,BEEF,2006,31.9381112174311,8623.85633704416
BRA,Brazil,BEEF,2007,30.6140993403537,8354.4406311024
BRA,Brazil,BEEF,2008,26.8547707163012,7403.43939549919
BRA,Brazil,BEEF,2009,25.5403056926953,7111.0047373176
BRA,Brazil,BEEF,2010,26.1797237759762,7360.10280366102
BRA,Brazil,BEEF,2011,25.7506944861464,7309.02885878898
BRA,Brazil,BEEF,2012,25.9952189685169,7448.0380994657
BRA,Brazil,BEEF,2013,27.5766030608812,7973.91785822854
BRA,Brazil,BEEF,2014,25.8564086546775,7543.168885
BRA,Brazil,BEEF,2015,24.787159594424,7293.165202
BRA,Brazil,BEEF,2016,25.2085049719877,7478.026114
BRA,Brazil,BEEF,2017,25.1970333923814,7533.491042
BRA,Brazil,BEEF,2018,24.4725008239042,7372.09454
BRA,Brazil,BEEF,2019,24.5911002492012,7461.38656563887
BRA,Brazil,BEEF,2020,24.7922076839021,7574.48150334846
BRA,Brazil,BEEF,2021,24.7080673861143,7598.71551420167
BRA,Brazil,BEEF,2022,24.6511947059222,7629.05001200518
BRA,Brazil,BEEF,2023,24.5731996902572,7650.59225895358
BRA,Brazil,BEEF,2024,24.479385486705,7664.9145081141
BRA,Brazil,BEEF,2025,24.4167626145272,7686.76493630905
BRA,Brazil,BEEF,2026,24.3884445197143,7717.29852608196
BRA,Brazil,BEEF,2027,24.3623512197571,7746.48550625453
BRA,Brazil,BEEF,2028,24.337410212345,7774.01272016174
BRA,Brazil,PIG,1990,5.54896669210877,1062.5001
BRA,Brazil,PIG,1991,5.70514282605536,1111.6001
BRA,Brazil,PIG,1992,5.79735557008845,1148.8001
BRA,Brazil,PIG,1993,5.99298672952072,1207.3001
BRA,Brazil,PIG,1994,6.19291391172217,1268.0001
BRA,Brazil,PIG,1995,6.74812655978302,1404.1001
BRA,Brazil,PIG,1996,7.30889524463235,1545.3001
BRA,Brazil,PIG,1997,6.79670821797041,1459.943068
BRA,Brazil,PIG,1998,7.20973302821215,1572.929338
BRA,Brazil,PIG,1999,7.22715465857882,1600.715087
BRA,Brazil,PIG,2000,10.7288007813126,2411.058462
BRA,Brazil,PIG,2001,10.9622638039001,2498.140687
BRA,Brazil,PIG,2002,10.4743252425974,2419.179983
BRA,Brazil,PIG,2003,9.54918626336431,2234.046193
BRA,Brazil,PIG,2004,9.04777598858165,2142.913057
BRA,Brazil,PIG,2005,8.8614097332564,2123.527336
BRA,Brazil,PIG,2006,10.120754495636,2452.497716
BRA,Brazil,PIG,2007,9.9499455281726,2436.800811
BRA,Brazil,PIG,2008,10.2972450848014,2547.631228
BRA,Brazil,PIG,2009,10.5977403535781,2648.022002
BRA,Brazil,PIG,2010,10.9503884724563,2762.814866
BRA,Brazil,PIG,2011,11.5809084753579,2949.96455
BRA,Brazil,PIG,2012,11.5952075252842,2981.469512
BRA,Brazil,PIG,2013,11.4522920216891,2971.84969407
BRA,Brazil,PIG,2014,12.2244765848629,3200.511106
BRA,Brazil,PIG,2015,12.0988670845222,3194.754063
BRA,Brazil,PIG,2016,11.6177563683506,3092.897942
BRA,Brazil,PIG,2017,12.0645951175536,3237.151714
BRA,Brazil,PIG,2018,12.3348396816142,3334.644111
BRA,Brazil,PIG,2019,12.2711994305261,3341.42742038242
BRA,Brazil,PIG,2020,12.3281134918886,3380.16397796025
BRA,Brazil,PIG,2021,12.5148287865336,3454.05905131346
BRA,Brazil,PIG,2022,12.7179108130764,3532.25218426152
BRA,Brazil,PIG,2023,12.8019878059285,3576.96090368985
BRA,Brazil,PIG,2024,12.8465853227938,3609.92306979782
BRA,Brazil,PIG,2025,12.9078603464613,3646.81065344692
BRA,Brazil,PIG,2026,12.9708349869252,3683.43126240949
BRA,Brazil,PIG,2027,13.0023685699548,3710.3204720028
BRA,Brazil,PIG,2028,13.0269925763408,3734.37982066766
BRA,Brazil,POULTRY,1990,12.4838127803446,2118.73206423054
BRA,Brazil,POULTRY,1991,13.7845754189532,2380.60521314869
BRA,Brazil,POULTRY,1992,14.6478543836288,2572.76708756218
BRA,Brazil,POULTRY,1993,15.1708676386958,2708.90809129009
BRA,Brazil,POULTRY,1994,16.5734452263899,3007.80012319813
BRA,Brazil,POULTRY,1995,20.1263021739556,3711.85301695595
BRA,Brazil,POULTRY,1996,19.094049047839,3578.25312886963
BRA,Brazil,POULTRY,1997,20.573634290871,3917.06014925
BRA,Brazil,POULTRY,1998,22.4344470583762,4338.277515875
BRA,Brazil,POULTRY,1999,24.7591590819543,4860.6517958125
BRA,Brazil,POULTRY,2000,25.985299314563,5176.02319809375
BRA,Brazil,POULTRY,2001,25.0468769259351,5059.20358521875
BRA,Brazil,POULTRY,2002,27.0393137051524,5535.40905809375
BRA,Brazil,POULTRY,2003,28.4905519325756,5907.97402596875
BRA,Brazil,POULTRY,2004,30.031971355607,6304.6137260625
BRA,Brazil,POULTRY,2005,24.3260245864347,5166.99581740625
BRA,Brazil,POULTRY,2006,26.1441190302624,5615.4124971875
BRA,Brazil,POULTRY,2007,27.4537952430425,5959.5524751875
BRA,Brazil,POULTRY,2008,31.3590484592499,6876.862184125
BRA,Brazil,POULTRY,2009,30.0400046905787,6653.0416295625
BRA,Brazil,POULTRY,2010,38.7997880630552,8676.87901
BRA,Brazil,POULTRY,2011,40.2619557726988,9090.357551
BRA,Brazil,POULTRY,2012,39.5819812727523,9021.1375831259
BRA,Brazil,POULTRY,2013,39.0444394753426,8980.6040697851
BRA,Brazil,POULTRY,2014,39.4568343970316,9156.367921
BRA,Brazil,POULTRY,2015,40.6733690226165,9519.514572
BRA,Brazil,POULTRY,2016,40.0265544190782,9445.032615
BRA,Brazil,POULTRY,2017,40.621665595624,9660.952775
BRA,Brazil,POULTRY,2018,39.8116836772647,9539.782139
BRA,Brazil,POULTRY,2019,40.2605168496156,9717.09154717516
BRA,Brazil,POULTRY,2020,40.7377633201846,9900.34335327472
BRA,Brazil,POULTRY,2021,40.6023785454033,9932.72135029487
BRA,Brazil,POULTRY,2022,39.9548961550973,9835.98514280198
BRA,Brazil,POULTRY,2023,39.9630789092284,9897.09309146259
BRA,Brazil,POULTRY,2024,39.930995190719,9945.630169706
BRA,Brazil,POULTRY,2025,39.9003672329065,9991.89312740718
BRA,Brazil,POULTRY,2026,39.8759546037245,10037.0863139562
BRA,Brazil,POULTRY,2027,39.869824552222,10084.2871833137
BRA,Brazil,POULTRY,2028,40.0519659573431,10176.7730808549
BRA,Brazil,SHEEP,1990,0.674046754959933,114.398100776767
BRA,Brazil,SHEEP,1991,0.670750776414227,115.839098885826
BRA,Brazil,SHEEP,1992,0.666148265581594,117.003097398376
BRA,Brazil,SHEEP,1993,0.687758674776045,122.806096745825
BRA,Brazil,SHEEP,1994,0.662872223191642,120.300102202392
BRA,Brazil,SHEEP,1995,0.700268540799823,129.149104161358
BRA,Brazil,SHEEP,1996,0.552301379989655,103.502098275518
BRA,Brazil,SHEEP,1997,0.560742949891341,106.761101706123
BRA,Brazil,SHEEP,1998,0.562335813748551,108.742096955127
BRA,Brazil,SHEEP,1999,0.582160041817477,114.288100146859
BRA,Brazil,SHEEP,2000,0.548771834784198,109.310103105551
BRA,Brazil,SHEEP,2001,0.518507903731811,104.733099191619
BRA,Brazil,SHEEP,2002,0.496285403011978,101.598093250005
BRA,Brazil,SHEEP,2003,0.485108766430744,100.595102496615
